"Age","Workclass","Fnlwgt","Education.","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Class"
33,3,288398,1,13,3,1,1,1,5,0,0,45,1,1
39,3,114591,11,10,21,5,17,1,5,0,0,40,1,1
27,3,167737,386,8,1,17,1,1,1,0,0,45,1,1
53,25,248834,1,13,2,5,5,1,5,0,0,50,1,8
30,3,165686,1,13,1,7,1,1,5,0,0,40,1,1
52,2,40200,11,10,138,26,1,4,1,0,0,35,1,1
43,51,117158,1,13,2,14,2,1,1,15024,0,60,1,8
47,25,216657,6,14,1,5,1,1,1,0,0,35,1,8
61,3,124242,3,9,2,29,2,4,1,0,0,40,12,1
39,25,239119,6,14,3,5,1,4,1,0,0,40,398,1
47,3,190072,11,10,3,14,17,1,1,0,0,50,1,1
19,3,378114,3,9,2,26,2,1,1,0,0,25,1,1
37,3,236990,11,10,2,17,2,1,1,3464,0,40,1,1
31,3,101761,3,9,2,26,2,1,1,0,0,51,1,1
69,2,37745,46,11,2,14,2,1,1,0,0,8,1,1
29,3,130438,3,9,2,17,2,1,1,0,0,40,1,1
24,3,100605,11,10,1,17,13,48,1,0,0,14,1,1
42,3,220776,3,9,21,3,17,1,1,0,0,40,203,1
30,25,154950,1,13,2,29,2,1,1,0,0,72,1,8
28,3,192283,6,14,7,14,1,1,5,0,0,80,1,8
27,3,210765,46,11,1,3,1,1,1,0,0,40,1,1
53,3,147476,3,9,3,2,1,4,5,0,0,40,1,1
35,1,193241,3,9,2,26,2,1,1,0,1651,40,1,1
22,3,109053,386,8,2,15,2,1,1,0,0,40,1,1
25,3,265618,3,9,21,29,13,4,1,0,0,40,1,1
38,25,172855,1,13,2,5,5,4,5,0,1887,40,1,8
27,3,68848,1,13,1,1,17,1,5,0,0,35,1,1
30,3,229051,7,5,2,7,2,1,1,0,0,37,1,1
27,3,106039,1,13,3,5,13,1,5,0,0,50,1,1
25,3,112835,1,13,1,5,1,1,1,0,0,40,1,1
32,3,283400,3,9,1,17,1,1,5,0,0,40,1,1
70,3,195739,205,6,138,26,17,1,1,0,0,45,1,1
50,3,36480,3,9,2,2,2,1,1,0,0,40,1,1
40,3,303291,11,10,2,7,5,1,5,0,0,35,1,1
34,3,293900,4,7,7,26,1,4,1,0,0,55,1,1
57,2,165922,3,9,2,26,2,1,1,0,0,50,1,1
39,3,65738,6,14,1,7,1,1,5,0,0,32,1,1
49,3,175070,11,10,3,7,17,1,5,0,0,40,1,1
43,3,339814,11,10,2,5,2,1,1,5178,0,40,1,8
26,3,150132,3,9,1,1,1,1,5,0,0,45,1,1
31,3,377374,11,10,3,1,17,4,5,0,0,40,942,1
60,2,166153,11,10,2,14,2,1,1,0,0,50,1,1
46,3,110171,6,14,2,5,2,1,1,15024,0,50,1,8
26,3,94477,11,10,2,15,2,1,1,7298,0,55,1,8
27,3,194243,49,15,1,5,13,1,5,0,0,40,1,1
31,3,106347,11,10,2,1,5,4,5,0,0,40,1,1
59,3,214865,3,9,138,2,17,1,5,0,0,50,1,1
18,3,96445,11,10,1,7,13,1,5,0,0,24,1,1
22,3,102632,11,10,2,2,2,1,1,0,0,45,1,1
24,3,209034,14,12,2,14,13,1,5,0,0,20,1,1
53,1,153486,205,6,2,15,2,1,1,0,0,40,1,8
43,3,144371,3,9,2,3,2,1,1,0,0,42,1,8
24,3,186213,11,10,2,24,2,1,1,0,0,50,1,8
60,3,188236,205,6,138,24,17,1,5,0,0,40,1,1
24,3,418405,3,9,2,26,2,1,1,0,0,40,1,1
52,22,125796,3,9,1,1,1,4,1,0,0,40,1,1
32,3,183304,46,11,2,15,2,1,1,0,0,99,1,8
34,3,329587,205,6,21,7,1,1,5,0,0,35,1,1
35,25,182570,14,12,2,29,2,1,1,0,0,40,1,8
38,3,446654,7,5,7,3,1,1,1,0,0,40,15,1
34,2,254304,3,9,2,16,2,1,1,4508,0,90,1,1
53,25,131258,49,15,1,5,1,1,5,0,0,50,1,8
23,3,103632,3,9,1,1,1,1,5,0,0,40,1,1
40,3,241895,11,10,2,1,2,1,1,0,0,40,1,1
40,3,244945,3,9,2,26,2,1,1,0,0,40,1,1
50,3,20795,3,9,2,16,2,1,1,0,0,60,1,8
17,3,347322,205,6,1,14,13,1,5,0,0,20,1,1
53,25,103995,1,13,3,5,1,1,5,0,1876,54,1,1
32,3,53206,1,13,3,26,1,1,1,0,0,50,1,8
18,3,57108,4,7,1,14,13,1,1,0,0,16,1,1
62,3,177791,205,6,3,7,13,1,5,0,0,40,1,1
45,3,33794,6,14,2,7,2,1,1,0,0,40,1,1
46,3,249935,20,16,2,5,2,1,1,0,0,70,1,1
73,2,241121,15,4,2,16,2,1,1,0,0,40,1,1
64,3,98586,20,16,2,5,2,1,1,0,0,60,1,8
26,3,181920,1,13,2,5,5,1,5,0,0,45,1,8
23,3,434467,3,9,1,14,1,1,1,0,0,48,1,1
30,3,113364,3,9,1,17,69,1,1,0,0,40,2080,1
51,3,249706,11,10,3,1,17,1,5,0,0,40,1,1
35,2,95455,1,13,3,2,17,1,5,0,0,55,1,1
39,3,209867,11,10,1,1,1,1,5,13550,0,45,1,8
35,51,79586,6,14,2,5,2,12,1,0,0,40,12,8
41,3,289669,3,9,138,17,1,1,5,0,0,40,1,1
31,3,347166,11,10,3,26,13,1,1,4650,0,40,1,1
40,3,53835,1,13,2,14,2,1,1,0,0,50,1,8
46,25,14878,49,15,2,5,2,12,1,0,0,40,142,8
31,3,266126,3,9,1,7,1,1,5,0,0,30,1,1
41,51,146659,11,10,3,17,1,1,5,0,0,40,49,1
42,3,125280,1,13,2,2,2,1,1,3137,0,40,1,1
23,3,173535,3,9,1,14,13,1,1,0,0,40,1,1
49,3,280525,11,10,2,1,2,1,1,0,0,45,1,8
53,3,479621,46,11,3,24,1,4,1,0,0,40,1,1
38,25,194630,1,13,1,29,1,1,5,4787,0,43,1,8
36,3,247600,14,12,3,2,17,12,5,0,0,40,290,1
32,3,258406,11,10,1,26,17,1,1,0,0,72,15,1
20,3,107746,4,7,1,15,69,1,1,0,0,40,712,1
22,3,229987,11,10,1,24,69,12,5,0,0,32,1,1
25,3,312338,46,11,1,26,17,15,1,0,0,40,1,1
58,3,225394,3,9,2,26,2,1,1,0,1902,40,1,1
24,3,373718,11,10,1,16,1,1,1,0,0,20,1,1
48,1,120131,3,9,3,26,13,1,1,8614,0,40,1,8
20,3,472789,387,2,1,16,1,1,1,0,0,30,460,1
60,2,27886,11,10,2,2,2,1,1,0,0,40,1,8
20,3,138352,3,9,1,7,69,1,1,0,0,30,1,1
52,3,123011,11,10,2,2,2,1,1,0,0,45,1,8
36,3,306567,3,9,2,15,5,1,5,0,0,40,1,8
46,25,187749,1,13,2,5,2,12,1,0,0,40,142,8
22,3,260594,4,7,1,14,17,1,5,0,0,25,1,1
19,3,236879,11,10,1,2,13,1,5,0,0,35,1,1
37,3,186808,3,9,1,14,17,1,1,0,0,40,1,1
30,3,373213,46,11,3,14,1,1,5,0,0,40,1,8
44,3,187629,14,12,1,26,1,1,1,0,0,25,1,1
22,3,305781,3,9,1,14,1,1,1,0,0,45,104,1
31,51,256362,1,13,2,14,2,1,1,3908,0,50,1,1
17,3,239947,4,7,1,1,13,1,1,0,0,40,1,1
21,3,349041,3,9,1,3,1,1,1,0,0,40,1,1
67,3,105252,6,14,2,2,2,1,1,0,0,40,1,8
46,3,182715,15,4,3,2,1,1,1,0,0,40,1,1
29,3,166210,3,9,3,3,13,1,1,0,0,50,1,1
20,3,113200,11,10,1,3,13,1,5,0,0,6,1,1
27,3,142075,11,10,1,7,13,1,1,0,0,24,1,1
35,3,454843,11,10,2,26,2,1,1,0,0,40,1,8
19,3,142219,11,10,1,1,13,1,5,0,0,30,1,1
36,3,112512,386,8,21,7,17,1,5,0,0,40,15,1
43,3,212894,1,13,2,2,2,1,1,15024,0,50,1,8
62,1,265201,1,13,3,5,1,1,1,0,0,40,1,1
28,3,251905,49,15,1,5,1,1,1,0,2339,40,104,1
18,3,170627,4,7,1,7,13,1,5,0,0,15,1,1
59,3,354037,49,15,2,15,2,4,1,15024,0,50,1,8
37,3,259089,1,13,3,2,1,1,1,0,0,40,1,1
27,3,21856,11,10,1,26,1,4,1,0,0,40,1,1
46,25,207946,6,14,3,5,17,1,5,0,0,43,1,1
29,3,77009,4,7,21,14,1,1,5,0,2754,42,1,1
33,3,36539,1,13,2,2,5,1,5,0,0,40,1,8
62,3,176811,3,9,2,26,2,1,1,0,0,40,1,1
46,3,456062,20,16,2,5,2,1,1,0,2415,55,1,8
28,3,277746,205,6,2,17,2,1,1,0,0,40,1,1
22,3,288132,11,10,1,14,13,1,5,0,0,35,1,1
46,22,344415,6,14,2,411,2,1,1,0,1887,40,1,8
54,51,206964,11,10,2,14,2,1,1,0,1977,40,1,8
34,3,198091,3,9,2,26,2,1,1,0,0,72,1,1
62,3,588484,1,13,2,14,2,1,1,0,0,20,1,8
30,3,113364,11,10,2,3,2,1,1,0,0,40,203,1
19,3,270551,3,9,1,7,13,1,1,0,0,20,1,1
27,3,190525,46,11,1,17,17,1,1,0,0,45,1,1
36,3,153066,11,10,2,26,2,1,1,0,0,50,1,8
52,3,150393,1,13,2,17,2,1,1,0,0,40,1,8
47,3,99911,386,8,7,2,1,1,5,0,0,55,1,1
57,25,343447,3,9,3,29,1,1,5,0,0,40,1,1
64,3,169482,11,10,7,2,17,1,5,0,0,40,1,1
53,3,194501,4,7,138,7,13,1,5,0,0,47,1,1
53,3,177705,1,13,2,26,2,1,1,0,0,44,1,8
31,3,123983,11,10,21,14,17,12,1,0,0,40,844,1
41,3,138975,1,13,2,2,2,1,1,7688,0,45,1,8
45,25,235431,3,9,21,7,17,4,5,0,0,40,1,1
45,1,130206,3,9,3,1,69,1,5,0,0,40,1,1
23,3,210053,11,10,1,7,1,1,5,0,0,28,1,1
39,25,249392,6,14,2,5,2,1,1,0,0,72,1,1
31,3,87418,46,11,2,2,2,1,1,0,0,40,1,1
35,2,190387,1,13,2,16,2,1,1,0,0,45,1,1
54,3,176240,6,14,2,15,2,1,1,7688,0,60,1,8
40,25,105862,1,13,3,5,17,1,5,5455,0,40,1,1
55,2,185195,1,13,2,2,2,1,1,0,0,40,1,8
31,3,173495,3,9,2,26,2,1,1,0,0,40,1,1
58,51,78634,4,7,2,15,2,1,1,0,0,60,1,1
31,3,147284,20,16,2,5,2,1,1,0,1977,99,1,8
46,2,82572,3,9,138,7,69,1,5,0,0,40,1,1
38,3,154641,46,11,2,26,2,1,1,0,0,40,1,1
22,25,39236,11,10,1,5,13,1,5,594,0,25,1,1
48,2,179337,3,9,2,26,2,1,1,0,0,60,91,1
73,3,173047,1,13,2,5,2,1,1,0,0,15,1,1
25,3,264012,1,13,2,1,2,1,1,0,0,45,1,8
53,22,227836,11,10,3,16,1,1,1,0,0,40,1,1
46,3,321327,11,10,2,15,2,1,1,7298,0,45,1,8
37,3,146398,1,13,1,5,1,4,5,0,0,40,1,1
30,3,324120,3,9,2,3,2,1,1,0,0,50,1,1
29,3,367329,3,9,2,17,2,1,1,0,0,40,1,1
29,1,301582,11,10,2,29,2,1,1,0,0,40,1,1
58,3,170108,6,14,2,2,2,1,1,0,0,40,1,8
42,2,82297,15,4,2,7,5,4,5,0,0,50,1,1
62,25,180162,7,5,3,29,1,4,1,0,0,24,1,1
45,25,348172,1,13,2,16,2,12,1,7298,0,40,1,8
38,3,809585,1,13,2,14,2,1,1,0,0,40,1,8
36,2,67728,1,13,2,14,2,1,1,0,0,50,1,8
42,2,102069,15,4,2,14,2,1,1,0,0,30,1,1
47,25,149700,6,14,2,5,2,1,1,15024,0,35,1,8
42,2,109273,11,10,1,26,17,1,1,0,0,40,1,1
43,3,393354,11,10,2,1,5,4,5,0,0,38,1,8
37,3,226947,46,11,2,26,2,1,1,0,0,40,1,8
36,1,86805,11,10,2,2,5,1,5,7298,0,39,1,8
27,3,493689,1,13,1,24,1,4,5,0,0,40,465,1
54,3,299324,53,3,7,17,17,1,1,0,0,40,15,1
48,2,353012,3,9,2,26,2,1,1,0,1902,40,1,8
29,3,174419,3,9,1,7,17,1,5,0,0,30,1,1
29,3,209472,3,9,2,17,2,1,1,0,0,38,1,1
37,3,295127,11,10,3,7,1,1,1,0,0,47,1,1
55,51,182273,11,10,2,14,2,1,1,0,0,40,1,1
67,3,228200,3,9,2,494,5,4,5,0,0,20,1,1
51,3,263836,3,9,138,3,1,1,1,0,0,30,1,1
35,3,178948,6,14,1,5,17,1,5,0,0,32,1,1
64,2,253296,3,9,138,7,69,1,5,0,0,40,1,1
23,3,240137,53,3,1,3,1,1,1,0,0,55,15,1
49,3,24712,1,13,1,7,1,12,5,0,0,35,142,1
38,2,342635,1,13,2,5,2,1,1,0,0,70,1,1
62,3,115387,3,9,1,3,69,4,5,0,0,40,1,1
62,2,182998,15,4,2,26,2,1,1,0,0,10,1,1
45,2,246891,6,14,3,26,1,1,1,0,0,40,1,1
20,3,30035,14,12,1,14,13,1,5,0,0,40,1,1
38,3,175232,3,9,2,17,2,1,1,0,0,48,1,1
50,51,140516,1,13,2,1,2,1,1,0,0,40,1,1
40,3,64980,11,10,2,1,2,4,1,0,0,55,1,8
30,3,155781,3,9,2,26,2,1,1,0,0,70,1,1
52,22,192065,11,10,21,2,1,1,5,0,0,40,1,1
28,2,227890,1,13,1,5,1,4,1,0,0,50,1,8
62,2,162249,3,9,2,15,2,1,1,0,0,30,1,1
31,3,165949,3,9,3,7,17,1,5,0,0,40,1,1
40,3,445382,3,9,2,2,2,1,1,0,0,40,1,8
34,3,211948,3,9,3,14,1,1,5,0,1590,40,1,1
53,3,163678,11,10,2,14,2,1,1,0,0,40,1,8
42,3,89413,386,8,1,16,13,1,1,0,0,40,1,1
26,3,289700,11,10,2,7,2,1,1,0,0,25,1,1
51,3,163826,3,9,2,15,2,1,1,0,0,40,1,8
49,3,185385,6,14,2,5,2,1,1,0,0,50,1,8
43,3,169031,3,9,2,17,2,1,1,0,0,40,1,1
42,3,54611,11,10,3,16,1,1,1,0,0,40,1,1
31,3,130620,4,7,7,14,13,12,5,0,0,40,12,1
26,3,328663,3,9,2,15,2,48,1,0,0,40,1,1
50,3,169646,1,13,21,5,17,12,5,0,0,40,142,1
35,3,186815,3,9,2,17,2,1,1,0,0,40,1,1
37,3,103925,11,10,1,24,69,1,5,0,0,40,1,1
20,3,82777,11,10,1,14,13,1,1,0,0,16,1,1
31,25,178449,49,15,2,5,2,1,1,0,0,40,1,8
28,3,51672,3,9,1,26,1,1,1,0,0,35,1,1
46,3,380162,3,9,2,24,2,4,1,0,0,40,1,8
21,3,212114,11,10,1,5,13,1,5,0,0,8,1,1
41,2,100800,6,14,2,2,2,1,1,7298,0,70,1,8
30,3,162572,1,13,1,2,1,1,1,0,0,70,1,8
66,51,179951,1,13,2,2,2,1,1,0,0,70,1,1
37,51,190759,11,10,2,14,2,1,1,0,0,60,1,8
74,1,236012,15,4,138,3,1,1,5,0,0,20,1,1
46,1,164023,11,10,2,29,2,4,1,0,0,70,1,8
51,3,172046,6,14,2,2,2,1,1,0,1977,50,1,8
33,3,182926,1,13,2,2,2,1,1,15024,0,50,1,8
30,3,151001,53,3,2,17,2,1,1,3464,0,40,15,1
47,51,362835,1,13,2,2,2,1,1,0,0,50,1,8
49,3,97883,1,13,3,2,17,1,5,0,0,40,1,1
53,3,91911,3,9,3,26,17,4,5,0,0,48,1,1
24,3,278130,46,11,1,17,1,1,1,0,0,40,1,1
54,3,146310,3,9,2,15,2,1,1,0,0,50,1,1
32,3,379412,11,10,1,26,13,1,1,0,0,40,1,1
45,3,37987,11,10,2,14,2,1,1,0,0,45,1,1
46,51,256909,3,9,7,16,1,1,1,3325,0,45,1,1
37,1,482927,11,10,3,7,1,1,1,0,0,65,1,1
48,1,44434,6,14,2,5,2,1,1,0,0,61,1,8
25,3,255474,1,13,1,1,1,1,5,0,0,40,1,1
27,3,341504,11,10,1,1,17,1,5,0,0,40,1,1
69,3,197080,3,9,138,1,17,1,1,0,0,8,1,1
38,3,102945,1,13,2,14,2,1,1,0,0,52,1,8
47,3,503454,386,8,1,1,69,4,5,0,0,40,1,1
30,2,87561,11,10,1,1,1,1,5,0,0,60,1,1
46,3,270693,3,9,1,3,13,1,1,3674,0,30,1,1
27,3,252813,49,15,1,5,1,1,5,0,0,45,1,1
19,3,574271,11,10,1,14,13,1,1,0,0,35,1,1
18,3,184016,3,9,2,494,1,1,5,3103,0,40,1,1
24,3,235071,4,7,2,26,2,1,1,0,0,50,1,8
32,3,158242,1,13,1,5,1,1,5,0,0,40,1,1
38,3,299810,3,9,2,3,2,4,1,0,0,40,1,1
19,3,277695,209,1,1,16,1,1,1,0,0,36,2434,1
28,3,23324,11,10,1,3,1,1,1,0,0,40,1,1
39,25,316582,6,14,1,5,1,1,5,0,0,55,1,1
38,2,176657,11,10,21,14,1,12,1,0,0,60,942,1
42,3,93770,3,9,2,17,5,1,5,0,0,40,1,8
31,3,124569,11,10,2,1,5,1,5,0,0,40,1,8
46,3,117313,7,5,21,17,1,1,5,0,0,40,2723,1
53,3,53812,11,10,138,2,1,1,5,0,0,54,1,1
21,3,170456,14,12,1,3,13,1,1,0,0,15,1,1
48,2,115971,3,9,2,14,2,1,1,0,0,50,1,1
46,3,31432,3,9,2,1,5,1,5,3103,0,52,1,8
30,3,112383,3,9,2,15,2,1,1,0,0,45,1,1
24,3,283092,3,9,1,1,69,4,1,0,0,40,7,1
32,3,27207,205,6,1,26,1,1,1,0,0,50,1,1
30,3,46712,3,9,3,7,1,1,5,0,0,40,1,1
57,1,19520,20,16,3,5,17,1,5,0,0,50,1,1
56,3,98630,15,4,1,1,1,1,1,0,0,40,1,1
27,3,159897,3,9,1,2,1,4,5,0,0,37,1,1
38,3,136629,1,13,2,17,2,1,1,0,0,40,126,1
19,3,407759,3,9,1,1,13,1,1,0,0,40,1,1
61,2,221884,11,10,2,1,2,1,1,0,0,50,1,8
49,3,148475,46,11,3,24,17,1,5,0,0,40,1,1
28,3,274964,3,9,2,26,2,1,1,0,0,38,1,1
50,51,160107,6,14,2,5,2,1,1,0,0,55,1,8
43,3,167265,1,13,2,26,2,1,1,0,0,84,1,8
34,3,148226,3,9,1,17,17,4,5,0,0,48,1,1
28,3,153869,4,7,2,26,2,1,1,0,0,40,1,1
31,3,208881,11,10,2,26,2,1,1,0,0,40,1,1
55,3,256953,3,9,138,17,17,4,5,0,0,44,1,1
26,3,100147,1,13,2,2,5,1,5,0,0,45,1,8
51,25,166461,20,16,2,5,5,4,5,0,0,40,1,8
35,3,171327,3,9,2,26,2,1,1,0,0,40,1,1
42,3,297335,14,12,7,2,17,12,5,0,0,31,283,1
31,3,169589,6,14,1,5,1,1,1,0,0,30,1,1
22,25,273734,3,9,1,16,13,1,1,0,0,20,1,1
67,3,158301,3,9,3,15,1,1,1,0,0,60,1,1
63,3,196725,3,9,138,7,17,1,5,0,0,24,1,1
31,3,137444,3,9,2,17,2,1,1,0,0,40,1,8
17,3,286960,4,7,1,5,13,1,1,0,0,40,1,1
41,25,201435,3,9,2,15,2,4,1,0,0,40,1,1
53,25,216931,15,4,2,15,2,1,1,0,0,38,1,1
44,25,212665,11,10,2,29,2,4,1,0,0,99,1,1
24,3,462820,1,13,1,16,1,1,1,0,0,40,1,1
35,3,198841,46,11,3,24,13,1,1,0,0,35,1,1
61,3,219886,11,10,2,24,5,1,5,0,0,40,1,8
31,3,163003,14,12,1,5,69,12,5,0,0,40,142,1
44,3,112262,1,13,2,24,2,1,1,5178,0,40,1,8
56,3,213105,3,9,2,14,2,1,1,0,0,36,1,8
66,3,302072,14,12,3,1,17,1,5,0,0,40,1,1
45,3,338105,11,10,2,26,2,12,1,0,0,40,2080,1
69,2,58213,1,13,2,5,2,1,1,20051,0,45,1,8
64,3,125684,3,9,2,26,2,1,1,0,0,40,1,1
38,3,215419,3,9,2,1,5,1,5,0,0,36,1,8
43,25,413760,11,10,21,26,1,4,1,0,0,40,1,1
37,3,205339,3,9,3,26,1,1,1,0,0,49,1,1
19,3,236570,3,9,1,1,13,1,5,0,0,16,1,1
59,2,247552,3,9,2,2,2,1,1,0,0,40,1,1
50,22,184007,11,10,2,1,2,1,1,0,0,40,1,1
33,3,341187,1,13,2,2,2,1,1,0,0,50,1,8
56,3,220187,11,10,2,24,2,1,1,0,0,45,1,8
28,3,198258,46,11,2,14,2,1,1,0,0,40,1,1
27,3,175821,3,9,2,1,5,1,5,0,0,34,1,1
34,3,261418,3,9,2,7,2,1,1,0,0,40,1,1
19,3,203319,4,7,1,14,13,1,1,0,0,30,1,1
68,2,166083,3,9,2,2,2,1,1,0,0,40,1,8
28,3,109001,6,14,2,5,2,1,1,0,0,38,1,8
22,2,197387,3,9,1,16,13,1,1,0,0,40,1,1
58,3,284834,14,12,3,1,1,1,5,0,0,40,1,1
31,3,87535,11,10,1,17,1,1,5,0,0,25,1,1
17,25,175587,4,7,1,29,13,1,1,0,0,30,1,1
25,3,242700,11,10,1,15,1,1,1,10520,0,50,1,8
23,3,161478,11,10,1,7,13,12,5,0,0,23,1,1
25,3,51498,386,8,1,7,69,1,1,0,0,40,1,1
47,3,220124,3,9,1,26,1,1,1,0,0,40,1,1
39,3,188503,1,13,2,2,5,1,5,0,0,60,1,8
44,3,113324,3,9,2,26,2,1,1,0,0,40,1,1
46,3,208872,46,11,2,5,2,1,1,0,0,40,1,8
38,2,34180,11,10,2,16,2,1,1,0,0,35,1,1
23,3,292023,3,9,1,17,13,1,1,0,0,30,1,1
34,3,141118,1,13,7,5,1,1,5,0,0,35,1,1
33,3,348592,3,9,1,26,1,1,1,0,0,40,1,8
38,3,185203,3,9,138,7,17,1,5,0,0,20,1,1
52,2,165278,46,11,2,2,2,1,1,0,0,40,1,1
50,3,116933,3,9,3,14,1,1,5,0,0,33,1,1
38,3,237608,1,13,1,14,1,1,5,0,2444,45,1,8
35,3,84787,1,13,2,7,2,1,1,0,0,40,1,1
67,2,217892,20,16,2,5,2,1,1,10605,0,35,1,8
60,3,325971,3,9,2,17,2,1,1,7688,0,40,1,8
44,3,206878,3,9,1,14,69,1,5,0,0,15,1,1
38,2,127772,3,9,3,16,13,1,1,0,0,50,1,1
29,3,208577,3,9,2,5,2,1,1,0,0,40,1,8
65,3,344152,6,14,2,5,2,1,1,5556,0,50,1,8
33,3,40681,14,12,1,1,1,1,5,0,0,40,1,1
18,3,280603,4,7,1,14,13,1,5,0,0,30,1,1
43,3,188436,49,15,3,2,1,1,1,0,0,40,1,1
42,3,134220,46,11,3,2,13,15,5,0,0,40,1,1
42,3,177989,3,9,2,15,2,1,1,0,0,40,1,1
32,3,164190,3,9,2,3,2,1,1,0,0,30,1,1
36,3,90897,14,12,1,24,1,1,5,0,0,40,1,1
41,1,33126,1,13,2,16,2,1,1,0,0,40,1,8
30,3,270886,11,10,1,7,13,1,5,0,0,40,1,1
21,3,216129,3,9,1,7,13,1,1,0,0,35,1,1
33,3,189368,11,10,2,15,2,4,1,0,0,40,1,8
19,3,306225,3,9,1,3,13,1,1,0,0,25,1,1
35,3,330664,3,9,3,15,1,1,1,0,0,40,1,1
43,3,191765,3,9,3,24,17,4,5,0,0,35,1,1
45,3,289353,3,9,2,15,2,4,1,0,0,24,1,1
25,3,53147,1,13,1,2,13,4,1,0,0,50,1,1
39,2,122353,1,13,2,2,2,1,1,0,0,40,1,1
26,3,188767,3,9,1,3,1,1,1,0,0,40,1,1
60,3,239576,6,14,2,15,2,1,1,0,0,10,1,1
52,25,155141,20,16,2,5,5,1,5,0,0,40,1,8
22,3,64520,386,8,1,15,17,1,1,0,0,30,1,1
23,3,478994,11,10,1,7,13,1,5,0,0,40,1,1
46,3,155654,3,9,2,7,5,1,5,0,0,40,1,1
34,2,124052,1,13,2,14,2,1,1,0,0,30,1,1
39,3,245053,1,13,2,5,2,1,1,0,0,50,1,8
38,3,183585,3,9,1,5,1,1,5,0,0,40,1,1
56,2,323639,6,14,2,2,2,1,1,0,0,25,1,1
55,22,186791,3,9,3,1,1,1,5,0,0,40,1,1
40,3,284303,11,10,2,2,5,1,5,7688,0,40,1,8
23,3,186666,11,10,1,17,1,1,1,0,0,40,1,1
39,3,200153,1,13,3,1,1,1,1,0,0,40,1,1
24,3,180931,1,13,2,14,2,4,1,0,0,30,1,1
51,2,183173,3,9,2,14,2,1,1,0,0,40,1,8
47,51,120131,1,13,2,2,2,1,1,0,0,50,5,8
25,2,263300,3,9,1,16,1,1,1,0,0,50,1,1
34,3,226443,49,15,2,5,2,1,1,0,0,55,1,8
18,3,404868,4,7,1,14,13,4,5,0,1602,20,1,1
19,3,208506,11,10,1,2,13,1,5,0,0,28,1,1
32,3,46746,11,10,3,26,17,1,1,0,0,40,1,1
49,3,246183,3,9,2,14,2,1,1,0,0,40,1,8
43,3,122749,3,9,2,26,2,1,1,0,0,55,1,1
71,51,38822,6,14,2,2,2,1,1,99999,0,40,1,8
59,3,167963,3,9,1,1,17,1,1,0,0,40,1,1
32,3,273241,1,13,2,2,5,1,5,0,0,40,1,8
25,3,120238,1,13,1,2,1,1,1,0,0,40,1,1
32,3,167990,3,9,2,2,2,1,1,0,0,40,2723,1
17,3,225507,4,7,1,3,1,4,5,0,0,15,1,1
57,51,125000,49,15,2,5,2,1,1,0,0,35,1,8
17,2,174120,386,8,1,3,13,1,1,0,0,15,1,1
27,3,230959,1,13,1,24,13,12,5,0,0,40,142,1
41,25,132125,3,9,2,29,2,1,1,0,0,40,1,1
19,3,227178,4,7,1,14,1,1,5,0,0,25,1,1
41,3,165798,53,3,3,7,17,1,5,0,0,40,34,1
39,3,129573,1,13,1,2,1,1,1,0,0,50,1,8
30,3,224377,3,9,1,26,1,1,1,0,0,40,1,1
37,3,179481,1,13,2,17,2,1,1,0,0,40,1,8
18,3,434268,4,7,1,1,13,1,5,0,0,15,1,1
40,2,173716,1,13,2,14,2,1,1,0,0,45,1,8
38,51,244803,11,10,2,14,2,1,1,0,1485,60,5,8
24,3,114230,3,9,1,14,69,1,1,0,0,40,1,1
33,3,188661,3,9,2,26,2,1,1,0,0,50,1,1
48,3,216093,1,13,2,3,2,1,1,0,0,40,1,1
51,3,124963,1,13,2,14,2,1,1,0,0,40,1,8
48,3,85341,3,9,2,26,2,1,1,0,0,40,1,1
43,3,193490,15,4,2,26,2,1,1,0,0,45,1,1
34,3,80058,49,15,1,2,13,1,1,0,0,50,1,1
41,3,139907,46,11,21,26,1,1,1,0,0,30,1,1
51,51,54342,49,15,3,5,1,1,1,27828,0,60,1,8
25,3,188767,3,9,1,26,13,1,1,0,0,40,1,1
20,3,117222,3,9,1,7,13,1,1,0,0,50,1,1
61,51,171831,3,9,2,2,2,1,1,2829,0,45,1,1
35,3,187119,11,10,3,2,1,1,5,0,0,70,1,1
42,25,97277,6,14,3,5,17,1,5,0,0,40,1,1
26,25,219760,3,9,1,7,69,1,1,0,0,16,1,1
46,3,63299,3,9,2,7,2,1,1,0,0,50,1,1
39,1,171482,1,13,1,5,1,1,1,0,0,40,1,8
29,3,210869,11,10,1,14,13,4,1,0,0,80,1,1
39,3,38312,11,10,7,26,17,1,1,0,0,40,1,8
47,3,119939,3,9,2,26,2,1,1,0,0,40,1,8
40,3,83953,11,10,2,15,2,1,1,0,0,50,1,8
43,1,101383,3,9,2,26,2,1,1,0,0,40,1,8
32,3,204374,3,9,3,3,1,1,1,0,0,40,1,1
31,3,176831,205,6,3,14,69,1,5,0,0,40,1,1
44,22,251305,14,12,2,1,2,1,1,0,0,40,1,8
46,25,200947,1,13,2,29,2,1,1,0,0,40,1,8
53,2,46704,6,14,2,5,2,1,1,0,0,50,1,8
43,3,119721,1,13,2,2,2,1,1,0,0,40,1,1
41,1,58930,1,13,1,5,1,1,5,0,0,40,1,1
